title,content,category,agree_count,url
(주)삼정환경산업 이전 과정에서 발생한 교통공사 행정 문제에 관한 청원,"안녕하세요. 저희 사하구 하단동 및 사상구 엄궁동 주민들은 (주)삼정환경산업의 이전 문제와 부산교통공사의 부실한 행정 처리로 인한 환경 피해와 주민 고통을 호소합니다. 부산 사상 하단선 도시철도 차량기지창 부지 확보 과정에서, (주)삼정환경산업은 기존 부지의 60%를 교통공사에 매각한 뒤, 인근 부지로 확장 이전하게 되었습니다. 문제는 새 사업장이 기존보다 대단지 아파트에 50m 더 가까워져, 1,800세대 주민들이 분진, 소음, 악취 등 환경 피해에 직접 노출된다는 점입니다. 사상구청은 조건부로 이전을 승인했지만, 주민 의견 수렴과 실질적 환경 대책 없이 형식적 조건만 내세웠습니다. 사하구의회와 주민들은 반영구적 환경 피해 를 우려하며 반대했지만, 행정기관은 법적 문제 없음을 이유로 주민 의견을 충분히 반영하지 않고 있습니다. 특히 부산교통공사는 애초에 유해시설은 이전된다 고 주민들에게 약속했으나, 실제로는 업체가 옆 부지를 사들여 더 가까이 이전하는 상황이 벌어졌습니다. 이에 대해 교통공사와 부산시는 각각 관할 기관의 소관임을 이유로 적극적인 조치를 하지 않고 있습니다. 이로 인해 주민들은 창문을 열지 못하고, 건강권과 생활권이 심각하게 침해받고 있습니다. 행정기관의 미흡한 조율과 교통공사의 약속 불이행, 업체의 무리한 확장 이전이 지역 갈등을 키우고 있습니다. 주민들의 건강과 안전을 위해, 교통공사와 행정기관의 책임 있는 조치와 근본적 대책을 강력히 촉구합니다. 입주민 일동",행정/지방자치,360,https://petitions.assembly.go.kr/proceed/closed/37AA0226336D409AE064B49691C6967B
외국인 무비자 입국 반대에 관한 청원,대한민국 국민의 건강이 관광진흥보다 우선되어야 합니다. 다른 말 필요없습니다. 대한민국 국민을 지키는 선택을 하시기 바랍니다.,외교/통일/국방/안보,"64,844명",https://petitions.assembly.go.kr/proceed/cmtReferred/2B2F3C310C3F66B7E064B49691C6967B
검찰청 폐지 결사 반대에 관한 청원,"1.이재명 정권에서는 검찰 수사 특활비를 빼어 마약수사를 제대로 못 하게 한 이력이 있으며 보복수사로 나뉠 수 있습니다. 2. 기소권과 수사권을 뺏어 국정원처럼 대공수사권,기소를 못 하게 하여 정적제거를 위해 사용할 수 있습니다.",수사/법무/사법제도,27660,https://petitions.assembly.go.kr/proceed/closed/371B17E2C632452CE064B49691C6967B
재건축초과이익 환수제 폐지 요청에 관한 청원,"1. 재건축 초과이익 환수에 따른 실 거주자인 원주민 입주 불가 사태 발생 예방 (과도한 분담금으로 인한 입주권 매도 신규 대출 등으로 거주 역차별 발생) 2. 원조합원 외 승계조합원의 재초환 환수 관련 특이성 반영 된 계산 법 부재와 이중과세 문제 발생 (실 거래 시 프리미엄 반영 하여 세금 납부) 3. 과도한 부담금으로 인한 전국 재건축 사업 위축 (법안에 따른 재건축경기 악화로 인한 건축 경기 악화 및 소비 둔화 발생) 4. 불명확한 비용 산정 기준 (초과 이익 계산 과정에서 개시 및 종료 시점 주택가격, 개발비용 산정이 모하 함) 5. 형평성 논란 (특정 지역의 재건축 단지에 과도한 부담금이 집중되어 형평성 문제 및 재건축 사업 규모에 따라 분담금 차이 발생) 6. 투기 방지 효과 미흡 (본 목적이 투기 방지였으나, 실제로 부담금 회피를 위한 사업 지연과 상승으로 이한 서민 부담 증가) 7. 지속적인 법안 폐지 요구에도 불구하고 폐지 법안이 국회 계류중으로 실 거주민의 피해 발생",국토/해양/교통,"52,485명",https://petitions.assembly.go.kr/proceed/cmtReferred/302DB7EA573D56C4E064B49691C6967B
경찰청장 권한대행 이호영 탄핵에 관한 청원,이호영 경찰청장 직무대행의 탄핵청원입니다. 2월 18일 있었던 행안위 업무보고에서의 발언은 가히 충격적이라고 할것입니다. 대통령 탄핵을 마치 기정사실화 하는것처럼 선고일에 대처를 묻는 질문에 경찰력을 총동원하겠다했습니다. 이호영 경찰청장에게 묻고 싶습니다. 탄핵을 반대하는 국민은 국민이 아닙니까? 지금 대한민국에 위해를 가하고 있는 세력은 누구입니까? 헌법을 준수하고 헌법의 범위내에서 평화로운 연성계엄을 시행한 대통령입니까? 아니면 민주당의 지시를 받고 회유되어 거짓증언을 한 세력들과 그에 발맞춰 불법에불법에불법을 저지르고 있는 헌법재판소입니까? 우리는 공정한 심판을 원합니다. 공정하지 않은 재판을 진행하고 있는 이러한 상황에서 경찰까지 탄핵반대하는 국민을 향해 총을 겨누는건 불법에 동조하고 있는 것입니다. 이에 국민의 한사람으로서 지금 원칙을 어기고 있는 이호영 경찰청장 권한대행의 탄핵을 요구하는 바입니다.,정치/선거/국회운영,"54,093명",https://petitions.assembly.go.kr/proceed/cmtReferred/2BCFB3FBF4715C8FE064B49691C6967B
무면허 청소년의 렌터카 과속사고로 인한 사망사건 관련 법·제도 개선 촉구에 관한 청원,"2025년 5월 11일 새벽, 충남 아산시에서 무면허 10대 청소년이 렌터카를 몰고 시속 160km로 과속하다가 가드레일과 충돌했고, 파편이 반대편 차로를 주행 중이던 제 아버지의 차량을 강타해 사망에 이르게 했습니다. 가해자들은 타인의 명의로 차량을 대여하고, 사고 직후 즉시 신고하지 않아 골든타임을 놓치게 했습니다. 사건 이후 가해자는 책임을 회피하며 사고 원인을 외부로 돌리고, 일부 동승자는 무면허 사실을 몰랐다고 주장하고 있습니다. 사고 직후 SNS에 일상 사진을 올리는 등 반성 없는 태도는 피해 유족에게 큰 상처가 되고 있습니다. 이 사건은 단순한 교통사고가 아닌, 렌터카 대여 시스템의 허점과 청소년 범죄에 대한 낮은 책임 인식이 맞물린 결과입니다. 이에 아래와 같은 입법 개선을 청원합니다 1. 청소년 강력범죄에 대한 신상공개 요건을 명확히 법제화해 주세요. 2. 미성년자에 대한 렌터카 대여를 차단하기 위한 면허 진위 확인 및 대여 자격 강화 제도 마련이 필요합니다. 3. 사망사고 중대 범죄에 대해 소년법 특례를 제한하는 법 개정을 요청드립니다",수사/법무/사법제도,"59,615명",https://petitions.assembly.go.kr/proceed/cmtReferred/32739A2A429B5891E064B49691C6967B
배달플랫폼의 불합리한 조건에 대한 제도 개선에 관한 청원,"가게 통합전 저희는 배달의민족 고객센터로 통화하여 가게통합에 동의할수 없다고 항의를 하였지만 저희 가맹점들에게 돌아온 답변은 가게통합은 전국 가맹점들 동일하게 적용되는것, 통화해주신 가맹점 만 특혜를 줄수가 없다 라는 말만 돌아왔습니다. 배달의민족 가맹점 저희는 갑과 을의 관계가 아닙니다, 저희또한 배달의민족 에서 광고상품을 구매하여 광고를 하는 고객이자 서로의 계약으로 수평적 관계에서 동일한 위치에서 같은 대우로 받아야 하며 배달의민족 운영지침 과 운영변경에 대해서는 가맹점에서도 충분히 의견을 낼수 있습니다, 이에대한 충분한 상황을 고지해야합니다. 하지만 배달의민족 에서는 2011년 부터 함께 해왔던 사장님들의 의견을 무시한체 결국 통합을 진행 하였습니다, 세상에 그 어떤 기업이 2011년 부터 같이해온 동업자의 의견은 무시한채 단독적으로 의견을 정하는 비윤리적인 행위는 저희 가맹점들은 도저히 이해가 할수 없는 행위 입니다. 충분히 가맹점 배달플렛폼 은 상생할수 있습니다 당장 같은 무료배달 서비스를 제공하는 요기요 라는 배달 플렛폼을 사례를 보면 요기요 측에서 배달비를 부담 하며 같이 상생을 하고 있습니다, 하지만 배달의민족, 쿠팡이츠는 요기요보다 적은 금액으로 부담을 하며 가맹점들 에게 배달플렛폼 측에서도 배달비를 일부 부담하고 있다 라는 식으로 답변을 해주는데 저희 가맹점 측에서 이 조건이 정말 합리 했다면 저희 가맹점들은 이러한 글도 어떠한 행동도 나서지 않았을겁니다. 물론 기업들이 이윤을 당연시 하는것은 저또한 자영업을 하는 사람이기 때문에 이해를 못하는것은 아닙니다. 하지만 배달의민족 의 선택권 없는 가게통합의 비윤리적인 행위와 배달의민족, 쿠팡이츠 의 최혜대우요구 는 도저히 가맹점 입장에서는 받아들일수가 없는 불합리한 조건이며 독과점 위치를 이용한 행동을 규탄합니다. 무료배달 이라는 서비스를 제공하고 싶다면 저희 가맹점들에게 부담을 주는것이 아닌 배달플렛폼들에서 부담율을 늘려야 하지만 저희 가맹점 배달플렛폼 들의 상생이 이어져 더욱 장기적으로 고객님들께 무료배달 서비스를 제공해드릴 수 있습니다. 하지만 현재의 불합리한 조건으로는 더이상 가맹점에서 부담하기가 힘든것이 현실이며 배달플렛폼 에서 현재 제시한 불합리한 조건으로는 장기적인 무료 배달 서비스를 유지하기에는 불가함을 말씀을 드리며 배달 플렛폼 측에서는 저희 가맹점들의 의견을 적극적으로 수용하여 상생하는 방향으로 살생안 이 아닌 모두가 살수 있는 진짜 상생안 으로 함께 성장하는 방향 으로 나가는것을 이자리에서 말씀을 드리며 저의 부족한 글 솜씨와 장문의 글을 스크롤을 내리며 저와 함께 시간을 보내주신점 다시한번 고개숙여 감사의 말씀을 드리며 여러분들의 작은 관심하나, 청원 동의가 여러분들 주변에 있을지도 모르는 사장님들을 지켜주는것이며 여러분들의 청원 동의가 앞으로의 미래에 창업 하시는 사장님들의 미소 그 사장님들을 구성하는 가족들을 지켜주는 방어막이 될수 있습니다. 이렇게 인터넷으로만 저의 의견을 전달 해드리는점 정말 죄송합니다 너무 간절합니다. 여러분들의 동의가 대한민국 곳곳 에서 열심히 일하시는 사장님들의 땀, 눈물 들이 가치를 인정을 받을수 있으면 좋겠습니다. 이만 저의 긴글을 마치며 다시다시한번",소비자/공정거래,1002,https://petitions.assembly.go.kr/proceed/closed/30771709F20A5742E064B49691C1987F
이스라엘에 대한 군물자 지원 및 한국군 즉각 파병 촉구에 관한 청원,"존경하는 모든 국민 여러분, 지난 17년간 이스라엘은 하마스와 같은 테러 단체 및 주변 적대 세력으로부터 끊임없는 공격을 받아왔습니다. 2006년 이래로 수만 발의 로켓이 이스라엘 영토를 강타했고, 2023년 10월 하마스의 대규모 기습 공격으로 수천 명이 희생되었습니다. 이러한 과정에서 무고한 시민들이 학살되었는데, 어린이와 노인까지 납치되어 인질로 잡혀갔을 뿐만 아니라 여성들은 조직적으로 강간당했고 무참하고도 참혹하게 살해되는 현실이 이어졌습니다. 이는 단순한 지역 분쟁이 아니라, 자유민주주의와 인간의 존엄을 짓밟는 야만적 행위입니다. 대한민국은 자유와 정의를 수호하는 국가로서 이스라엘을 적극 지원해야 할 도덕적, 전략적 의무가 있습니다. 첫째, 이스라엘은 중동에서 유일한 민주주의 동맹국으로, 테러와 독재에 맞서 싸우는 최전선입니다. 둘째, 이스라엘의 안정은 전 세계 자유주의 국가 안보와 직결되며, 테러 세력이 힘을 얻으면 우리나라를 포함한 국제사회 전체가 위협받습니다. 셋째, 대한민국은 과거 전쟁의 아픔을 겪은 나라로서, 무고한 이들을 지키는 데 앞장서야 할 역사적 책임이 있습니다. 이에 정부에 다음과 같은 조치를 강력히 요구합니다. 1. 이스라엘에 즉각적인 군수물자(무기, 방어 장비, 의료품 등) 지원 제공. 2. 한국군 최소 2개 사단을 파병하여 이스라엘의 방어와 평화 회복을 돕는 실질적 행동. 이스라엘의 승리는 곧 자유세계의 승리입니다. 과거 박정희 대통령께서도 그 힘든 시절에 중동에서 전쟁이 일어나자 이스라엘로 탱크를 지원해 주었습니다. 이제는 단순히 군 물자지원을 넘어 한국군 파병을 생각해야 할 때이며 군은 실전경험을 쌓아야 할 때입니다. 국민의 뜻을 모아 즉각 행동에 나서는 용기있고 정의로운 대한민국을 만들어 주시기를 기원합니다. 우리에게 허락된 자유와 번영은 오로지 우리들만 위한 것이 아니었다는 것을 깨달아야 할 때이며 이제는 대한민국도 강대국으로서 책임을 다할 때입니다. 감사합니다.",외교/통일/국방/안보,409,https://petitions.assembly.go.kr/proceed/closed/30395584BD514EFAE064B49691C1987F
창원 NC파크 안전점검 늑장 대응에 대한 관련 행정기관 규탄 및 대책 마련에 관한 청원,"최근 창원NC파크에서 발생한 인명 사고 이후 창원시, 창원시설공단, 그리고 국토교통부의 미온적이고 비협조적인 대처로 인해 지역 시민, 야구 팬, NC 구단, 그리고 인근 상권의 소상공인들이 큰 피해를 보고 있습니다. 창원NC파크는 최신식 시설로 개장 당시 많은 기대를 받았으나, 이번 안전사고 이후 진행된 시설 안전 점검과 관련된 창원시와 시설공단의 대응은 매우 실망스럽습니다. 특히 사고 이후 즉각적이고 철저한 안전 진단과 빠른 복구 계획 수립이 요구되었음에도 불구하고, 미온적이고 책임을 회피하는 태도를 보이며 해결을 지연시켰습니다. 창원시설공단과 창원시는 사고 후 안전점검과 보수 절차를 제대로 진행하지 못하고 책임 공방을 벌이며, 결국 NC 구단이 장기간 홈 구장을 사용할 수 없게 되는 상황을 만들었습니다. 이에 따라 NC 선수단은 한 달 넘게 장기 원정 생활을 하며 큰 고충을 겪고 있고, NC파크 인근 상권 역시 관중 감소로 인해 극심한 경제적 타격을 입고 있습니다. 더욱이 국토교통부는 안전점검과 재개장 여부 결정에 있어 명확한 기준과 신속한 판단을 하지 못한 채 무기한 연기를 결정하며, NC 다이노스는 물론 지역 주민들과 소상공인들에게까지 추가적인 피해를 안기고 있습니다. NC파크의 정상적인 운영은 창원 시민과 지역경제 활성화에 필수적입니다. 창원시와 창원시설공단, 국토교통부는 이번 사태의 책임을 통감하고 즉각적으로 근본적인 안전 대책을 마련하여 신속히 NC파크의 재개장을 추진해야 합니다. 더 이상의 책임 전가와 미온적인 대응으로 야구 팬들과 지역 주민들의 피해를 확대시키지 않기를 강력히 촉구하며 야구장 시설관리에 창원시설공단을 가중처벌하고 신속한 문제해결을 촉구합니다.",행정/지방자치,1807,https://petitions.assembly.go.kr/proceed/closed/327456CD85FC0EDDE064B49691C1987F
증여세와 상속세 개정에 관한 청원,"증여세를 폐지해 주십시오 존경하는 대통령님과 정부 관계자 여러분께, 저는 이 글을 통해 현재의 증여세 제도의 폐지를 간곡히 요청드립니다. 대한민국의 증여세는 세계적으로도 높은 수준이며, 이는 가족 간의 자산 이전을 지나치게 제한하고 있습니다. 특히, 부모가 자녀에게 노력으로 일군 자산을 물려주거나, 결혼 출산 주거 등 생애 주요 단계에서 도움을 주고자 할 때에도 과도한 세금 부담이 따르는 현실은 국민들의 정당한 재산권을 침해하고 있습니다. 더불어 고령화가 빠르게 진행되고 있는 한국 사회에서, 은퇴한 부모 세대가 자녀 세대에게 자산을 이전하는 것은 자연스럽고 바람직한 흐름입니다. 하지만 증여세는 이 과정에서 큰 장애물로 작용하고 있어, 세대 간 자산의 순환을 막고 있으며 결과적으로 사회 전체의 소비와 투자 활성화에도 부정적인 영향을 미치고 있습니다. 이미 미국, 캐나다, 호주, 뉴질랜드 등 많은 선진국에서는 증여세 또는 상속세를 폐지하거나 매우 제한적으로 운영하고 있으며, 자산 이전에 대한 자유를 보장하고 있습니다. 이는 자산이 사회 전체에 효율적으로 분배되도록 돕고, 가족 간 연대를 강화하는 방향으로 작용하고 있습니다. 증여세는 부자에게만 해당되는 것이 아닙니다. 서울 등 대도시에서는 아파트 한 채를 사주려 해도 수억 원이 필요한 시대이며, 중산층 가정조차 이 제도로 인해 어려움을 겪고 있습니다. 더 이상 국민의 정당한 사적 계약과 가족 내 지원을 세금 대상 으로 규정하는 것은 시대 흐름에 맞지 않습니다. 이에 다음과 같이 요청드립니다 1. 현행 증여세 제도를 전면 폐지하거나, 최소한 실질적인 세대 간 자산 이전이 가능하도록 면세 한도 대폭 상향 조정해 주십시오. 2. 정책 수립 과정에서 국민의 의견을 보다 폭넓게 수렴하고, 실수요자 중심의 제도 개선을 추진해 주십시오. 부디 국민의 목소리에 귀 기울여 주시고, 자산 이전이 불이익이 아닌 미래를 위한 준비 가 될 수 있도록 현명한 결정을 내려주시길 간절히 바랍니다. 감사합니다.",재정/세제/금융/예산,12053,https://petitions.assembly.go.kr/proceed/closed/3A82878440F524ECE064ECE7A7064E8B
2025년 의성발 대형 산불 피해 보상에 관한 청원,"2025년 의성에서 발생한 대형 산불로 인해 많은 주민들이 삶의 터전을 잃고, 막대한 인명 재산 피해를 입었습니다. 이번 산불은 단순한 일시적 재난이 아니라, 피해 주민들의 생계와 건강, 미래까지 심각하게 위협하는 참사입니다. 저희 가족 또한 돌이킬 수 없는 피해를 입었습니다. 2003년생 제 동생은 전신의 39%에 달하는 심각한 화상을 입었고, 현재까지 입원비만 2억 원 이상이 소요되었습니다. 치료는 여전히 진행 중이며, 외래 진료 한 번에 약 100만 원이 발생하고 있어 가정의 부담은 한계에 다다르고 있습니다. 생계의 기반이었던 돼지 농장과 주택이 모두 불타 사라졌습니다. 수많은 돼지들이 불에 타 죽었고, 농장 시설이 모두 전소되어 생계를 완전히 잃었습니다. 그러나 현재의 보상 제도와 지원 체계는 이러한 현실을 충분히 반영하지 못하고 있습니다. 일부 긴급 지원만으로는 장기간의 치료비와 생계 복구를 감당할 수 없으며, 피해 주민들은 절망적인 상황에 내몰리고 있습니다. 따라서 정부 차원의 실질적이고 종합적인 대책이 시급히 필요합니다. 부상자 치료비 지원 강화 화상 외상 등 장기 치료가 필요한 피해자들에게 지속적이고 충분한 의료비 지원 마련 농가 및 축산 피해 보상 확대 농장 전소 및 가축 피해에 대한 현실적 보상책 마련 주거 및 생계 재건 지원 전소 가구를 위한 주거 안정 대책과 생계 재건 지원 강화 심리적 정신적 피해 지원 산불 피해로 인한 정신적 충격과 트라우마를 극복할 수 있도록 전문적인 상담 및 회복 프로그램 제공 국민의 생명과 재산을 지키는 것은 국가의 가장 기본적인 책임입니다. 이번 의성발 산불 피해자들이 희망을 잃지 않고 다시 일어설 수 있도록, 정부의 적극적인 지원과 종합 대책 마련을 강력히 요청드립니다.",재난/안전/환경,1521,https://petitions.assembly.go.kr/proceed/closed/3A827B8F6A23215EE064ECE7A7064E8B
